hour,price,index,index_adj_price,
2021-11-12 18:00,$883.36,32.57,"$28,767.53",
2021-11-12 17:00,$881.34,32.57,"$28,701.66",
2021-11-12 16:00,$883.08,32.44,"$28,642.65",
2021-11-12 15:00,$882.89,32.44,"$28,636.57",
2021-11-12 14:00,$892.53,32.44,"$28,949.26",
2021-11-12 13:00,$893.15,32.44,"$28,969.50",
2021-11-12 12:00,$898.32,32.44,"$29,137.25",
2021-11-12 11:00,$898.55,32.44,"$29,144.70",
2021-11-12 10:00,$902.63,32.44,"$29,276.85",
2021-11-12 09:00,$912.48,32.44,"$29,596.35",
2021-11-12 08:00,$921.95,32.44,"$29,903.55",
2021-11-12 07:00,$925.55,32.30,"$29,899.79",
2021-11-12 06:00,$927.73,32.30,"$29,970.22",
2021-11-12 05:00,$925.52,32.30,"$29,898.84",
2021-11-12 04:00,$922.64,32.30,"$29,805.78",
2021-11-12 03:00,$924.75,32.30,"$29,873.92",
2021-11-12 02:00,$919.65,32.30,"$29,709.16",
2021-11-12 01:00,$904.97,32.30,"$29,234.93",
2021-11-12 00:00,$890.21,32.30,"$28,758.22",
2021-11-11 23:00,$891.96,32.17,"$28,698.94",
2021-11-11 22:00,$890.58,32.17,"$28,654.24",
2021-11-11 21:00,$887.86,32.17,"$28,566.95",
2021-11-11 20:00,$881.00,32.17,"$28,346.17",
2021-11-11 19:00,$883.30,32.17,"$28,420.17",
2021-11-11 18:00,$885.70,32.17,"$28,497.51",
2021-11-11 17:00,$896.41,32.17,"$28,842.05",
2021-11-11 16:00,$899.56,32.17,"$28,943.24",
2021-11-11 15:00,$896.36,32.05,"$28,724.37",
2021-11-11 14:00,$895.63,32.05,"$28,700.97",
2021-11-11 13:00,$895.00,32.05,"$28,680.79",
2021-11-11 12:00,$896.94,32.05,"$28,743.16",
2021-11-11 11:00,$897.90,32.05,"$28,773.87",
2021-11-11 10:00,$904.04,32.05,"$28,970.43",
2021-11-11 09:00,$905.00,32.05,"$29,001.47",
2021-11-11 08:00,$904.70,32.05,"$28,991.58",
2021-11-11 07:00,$905.72,31.92,"$28,907.84",
2021-11-11 06:00,$908.58,31.92,"$28,999.03",
2021-11-11 05:00,$908.68,31.92,"$29,002.06",
2021-11-11 04:00,$906.29,31.92,"$28,925.82",
2021-11-11 03:00,$902.99,31.92,"$28,820.68",
2021-11-11 02:00,$901.40,31.92,"$28,769.76",
2021-11-11 01:00,$897.38,31.92,"$28,641.58",
2021-11-11 00:00,$894.27,31.92,"$28,542.15",
2021-11-10 23:00,$891.42,31.79,"$28,336.67",
2021-11-10 22:00,$884.87,31.79,"$28,128.54",
2021-11-10 21:00,$881.37,31.79,"$28,017.23",
2021-11-10 20:00,$898.93,31.79,"$28,575.31",
2021-11-10 19:00,$912.26,31.79,"$28,998.99",
2021-11-10 18:00,$921.46,31.79,"$29,291.46",
2021-11-10 17:00,$927.67,31.79,"$29,489.01",
2021-11-10 16:00,$938.02,31.79,"$29,817.93",
2021-11-10 15:00,$945.61,31.79,"$30,059.20",
2021-11-10 14:00,$940.65,31.66,"$29,781.37",
2021-11-10 13:00,$935.58,31.66,"$29,620.96",
2021-11-10 12:00,$932.78,31.66,"$29,532.47",
2021-11-10 11:00,$931.46,31.66,"$29,490.63",
2021-11-10 10:00,$930.48,31.66,"$29,459.54",
2021-11-10 09:00,$931.54,31.66,"$29,492.98",
2021-11-10 08:00,$935.35,31.66,"$29,613.58",
2021-11-10 07:00,$935.02,31.66,"$29,603.12",
2021-11-10 06:00,$939.59,31.53,"$29,628.41",
2021-11-10 05:00,$936.38,31.53,"$29,527.24",
2021-11-10 04:00,$926.39,31.53,"$29,212.21",
2021-11-10 03:00,$926.42,31.53,"$29,213.27",
2021-11-10 02:00,$927.71,31.53,"$29,253.83",
2021-11-10 01:00,$926.34,31.53,"$29,210.70",
2021-11-10 00:00,$940.68,31.53,"$29,662.80",
2021-11-09 23:00,$950.35,31.53,"$29,967.79",
2021-11-09 22:00,$952.91,31.41,"$29,927.78",
2021-11-09 21:00,$951.16,31.41,"$29,872.87",
2021-11-09 20:00,$955.39,31.41,"$30,005.71",
2021-11-09 19:00,$949.94,31.41,"$29,834.37",
2021-11-09 18:00,$947.27,31.41,"$29,750.67",
2021-11-09 17:00,$950.99,31.41,"$29,867.44",
2021-11-09 16:00,$966.39,31.41,"$30,351.17",
2021-11-09 15:00,$971.79,31.41,"$30,520.70",
2021-11-09 14:00,$974.44,31.28,"$30,481.22",
2021-11-09 13:00,$972.40,31.28,"$30,417.32",
2021-11-09 12:00,$968.59,31.28,"$30,298.07",
2021-11-09 11:00,$967.31,31.28,"$30,258.00",
2021-11-09 10:00,$962.80,31.28,"$30,117.06",
2021-11-09 09:00,$962.46,31.28,"$30,106.47",
2021-11-09 08:00,$966.09,31.28,"$30,219.81",
2021-11-09 07:00,$969.17,31.28,"$30,316.31",
2021-11-09 06:00,$969.73,31.28,"$30,333.81",
2021-11-09 05:00,$969.76,31.16,"$30,213.00",
2021-11-09 04:00,$969.45,31.16,"$30,203.33",
2021-11-09 03:00,$966.65,31.16,"$30,115.89",
2021-11-09 02:00,$966.47,31.16,"$30,110.22",
2021-11-09 01:00,$963.99,31.16,"$30,033.15",
2021-11-09 00:00,$965.43,31.16,"$30,078.02",
2021-11-08 23:00,$965.49,31.16,"$30,079.91",
2021-11-08 22:00,$978.23,31.16,"$30,476.72",
2021-11-08 21:00,$979.09,31.03,"$30,380.93",
2021-11-08 20:00,$980.75,31.03,"$30,432.20",
2021-11-08 19:00,$980.77,31.03,"$30,433.06",
2021-11-08 18:00,$979.00,31.03,"$30,378.18",
2021-11-08 17:00,$981.16,31.03,"$30,444.99",
2021-11-08 16:00,$978.35,31.03,"$30,357.96",
2021-11-08 15:00,$968.97,31.03,"$30,066.76",
2021-11-08 14:00,$965.41,31.03,"$29,956.40",
2021-11-08 13:00,$958.33,30.90,"$29,617.05",
2021-11-08 12:00,$960.74,30.90,"$29,691.54",
2021-11-08 11:00,$963.84,30.90,"$29,787.34",
2021-11-08 10:00,$969.07,30.90,"$29,949.01",
2021-11-08 09:00,$968.26,30.90,"$29,924.05",
2021-11-08 08:00,$970.25,30.90,"$29,985.47",
2021-11-08 07:00,$955.80,30.90,"$29,538.97",
2021-11-08 06:00,$952.43,30.90,"$29,434.90",
2021-11-08 05:00,$941.87,30.90,"$29,108.43",
2021-11-08 04:00,$932.19,30.78,"$28,693.43",
2021-11-08 03:00,$926.75,30.78,"$28,525.71",
2021-11-08 02:00,$920.12,30.78,"$28,321.77",
2021-11-08 01:00,$918.09,30.78,"$28,259.26",
2021-11-08 00:00,$923.93,30.78,"$28,438.90",
2021-11-07 23:00,$925.76,30.78,"$28,495.45",
2021-11-07 22:00,$922.72,30.78,"$28,401.84",
2021-11-07 21:00,$924.27,30.78,"$28,449.57",
2021-11-07 20:00,$916.51,30.66,"$28,096.91",
2021-11-07 19:00,$910.79,30.66,"$27,921.45",
2021-11-07 18:00,$905.23,30.66,"$27,751.09",
2021-11-07 17:00,$904.53,30.66,"$27,729.65",
2021-11-07 16:00,$905.52,30.66,"$27,760.08",
2021-11-07 15:00,$915.18,30.66,"$28,056.06",
2021-11-07 14:00,$912.34,30.66,"$27,968.97",
2021-11-07 13:00,$911.91,30.66,"$27,955.87",
2021-11-07 12:00,$912.19,30.53,"$27,851.69",
2021-11-07 11:00,$909.84,30.53,"$27,779.82",
2021-11-07 10:00,$908.76,30.53,"$27,746.91",
2021-11-07 09:00,$904.35,30.53,"$27,612.31",
2021-11-07 08:00,$899.22,30.53,"$27,455.59",
2021-11-07 07:00,$895.20,30.53,"$27,332.94",
2021-11-07 06:00,$893.67,30.53,"$27,286.12",
2021-11-07 05:00,$890.01,30.53,"$27,174.34",
2021-11-07 04:00,$884.13,30.53,"$26,994.74",
2021-11-07 03:00,$879.04,30.41,"$26,730.88",
2021-11-07 02:00,$868.13,30.41,"$26,399.14",
2021-11-07 01:00,$848.70,30.41,"$25,808.25",
2021-11-07 00:00,$830.54,30.41,"$25,255.90",
2021-11-06 23:00,$827.03,30.41,"$25,149.32",
2021-11-06 22:00,$837.15,30.41,"$25,456.86",
2021-11-06 21:00,$856.98,30.41,"$26,060.07",
2021-11-06 20:00,$860.57,30.41,"$26,169.29",
2021-11-06 19:00,$859.90,30.29,"$26,042.72",
2021-11-06 18:00,$863.32,30.29,"$26,146.26",
2021-11-06 17:00,$866.34,30.29,"$26,237.91",
2021-11-06 16:00,$863.72,30.29,"$26,158.44",
2021-11-06 15:00,$856.17,30.29,"$25,929.85",
2021-11-06 14:00,$855.59,30.29,"$25,912.13",
2021-11-06 13:00,$890.59,30.29,"$26,972.32",
2021-11-06 12:00,$908.34,30.29,"$27,509.90",
2021-11-06 11:00,$914.00,30.16,"$27,569.03",
2021-11-06 10:00,$921.37,30.16,"$27,791.45",
2021-11-06 09:00,$925.95,30.16,"$27,929.42",
2021-11-06 08:00,$930.83,30.16,"$28,076.64",
2021-11-06 07:00,$936.46,30.16,"$28,246.64",
2021-11-06 06:00,$936.37,30.16,"$28,243.87",
2021-11-06 05:00,$937.94,30.16,"$28,291.11",
2021-11-06 04:00,$937.28,30.16,"$28,271.24",
2021-11-06 03:00,$932.39,30.04,"$28,010.04",
2021-11-06 02:00,$931.11,30.04,"$27,971.66",
2021-11-06 01:00,$926.46,30.04,"$27,831.94",
2021-11-06 00:00,$923.30,30.04,"$27,736.89",
2021-11-05 23:00,$921.67,30.04,"$27,688.00",
2021-11-05 22:00,$913.67,30.04,"$27,447.60",
2021-11-05 21:00,$906.86,30.04,"$27,242.91",
2021-11-05 20:00,$907.88,30.04,"$27,273.53",
2021-11-05 19:00,$908.32,30.04,"$27,287.01",
2021-11-05 18:00,$901.18,29.92,"$26,962.87",
2021-11-05 17:00,$903.30,29.92,"$27,026.21",
2021-11-05 16:00,$905.03,29.92,"$27,077.93",
2021-11-05 15:00,$925.46,29.92,"$27,689.05",
2021-11-05 14:00,$945.34,29.92,"$28,284.12",
2021-11-05 13:00,$962.04,29.92,"$28,783.61",
2021-11-05 12:00,$959.08,29.92,"$28,695.04",
2021-11-05 11:00,$964.59,29.92,"$28,860.06",
2021-11-05 10:00,$962.44,29.80,"$28,679.14",
2021-11-05 09:00,$968.04,29.80,"$28,845.96",
2021-11-05 08:00,$976.73,29.80,"$29,105.01",
2021-11-05 07:00,$974.98,29.80,"$29,052.94",
2021-11-05 06:00,$984.90,29.80,"$29,348.47",
2021-11-05 05:00,$991.06,29.80,"$29,532.16",
2021-11-05 04:00,$996.51,29.80,"$29,694.38",
2021-11-05 03:00,"$1,000.07",29.80,"$29,800.62",
2021-11-05 02:00,$994.60,29.68,"$29,517.70",
2021-11-05 01:00,$987.23,29.68,"$29,298.99",
2021-11-05 00:00,$990.36,29.68,"$29,392.02",
2021-11-04 23:00,$994.51,29.68,"$29,515.00",
2021-11-04 22:00,$987.93,29.68,"$29,319.89",
2021-11-04 21:00,$962.45,29.68,"$28,563.54",
2021-11-04 20:00,$947.64,29.68,"$28,124.15",
2021-11-04 19:00,$959.73,29.68,"$28,483.03",
2021-11-04 18:00,$998.17,29.56,"$29,504.24",
2021-11-04 17:00,"$1,018.55",29.56,"$30,106.50",
2021-11-04 16:00,"$1,031.94",29.56,"$30,502.39",
2021-11-04 15:00,"$1,040.00",29.56,"$30,740.56",
2021-11-04 14:00,"$1,051.00",29.56,"$31,065.71",
2021-11-04 13:00,"$1,051.98",29.56,"$31,094.65",
2021-11-04 12:00,"$1,048.67",29.56,"$30,996.70",
2021-11-04 11:00,"$1,054.07",29.56,"$31,156.43",
2021-11-04 10:00,"$1,058.12",29.56,"$31,276.22",
2021-11-04 09:00,"$1,063.11",29.44,"$31,297.19",
2021-11-04 08:00,"$1,064.97",29.44,"$31,352.03",
2021-11-04 07:00,"$1,060.39",29.44,"$31,217.02",
2021-11-04 06:00,"$1,068.58",29.44,"$31,458.03",
2021-11-04 05:00,"$1,062.65",29.44,"$31,283.45",
2021-11-04 04:00,"$1,057.33",29.44,"$31,127.08",
2021-11-04 03:00,"$1,053.92",29.44,"$31,026.70",
2021-11-04 02:00,"$1,044.12",29.44,"$30,738.14",
2021-11-04 01:00,"$1,043.49",29.32,"$30,595.52",
2021-11-04 00:00,"$1,043.71",29.32,"$30,602.12",
2021-11-03 23:00,"$1,044.16",29.32,"$30,615.28",
2021-11-03 22:00,"$1,044.07",29.32,"$30,612.59",
2021-11-03 21:00,"$1,041.90",29.32,"$30,549.03",
2021-11-03 20:00,"$1,039.02",29.32,"$30,464.55",
2021-11-03 19:00,"$1,033.97",29.32,"$30,316.40",
2021-11-03 18:00,"$1,046.59",29.32,"$30,686.66",
2021-11-03 17:00,"$1,054.97",29.20,"$30,807.86",
2021-11-03 16:00,"$1,046.49",29.20,"$30,560.05",
2021-11-03 15:00,"$1,046.44",29.20,"$30,558.76",
2021-11-03 14:00,"$1,049.76",29.20,"$30,655.62",
2021-11-03 13:00,"$1,056.78",29.20,"$30,860.67",
2021-11-03 12:00,"$1,066.35",29.20,"$31,140.06",
2021-11-03 11:00,"$1,074.89",29.20,"$31,389.38",
2021-11-03 10:00,"$1,085.49",29.20,"$31,698.94",
2021-11-03 09:00,"$1,087.72",29.20,"$31,764.07",
2021-11-03 08:00,"$1,089.05",29.09,"$31,675.11",
2021-11-03 07:00,"$1,090.93",29.09,"$31,729.98",
2021-11-03 06:00,"$1,098.59",29.09,"$31,952.59",
2021-11-03 05:00,"$1,102.23",29.09,"$32,058.49",
2021-11-03 04:00,"$1,105.66",29.09,"$32,158.42",
2021-11-03 03:00,"$1,108.57",29.09,"$32,242.92",
2021-11-03 02:00,"$1,111.85",29.09,"$32,338.27",
2021-11-03 01:00,"$1,101.05",29.09,"$32,024.13",
2021-11-03 00:00,"$1,102.19",28.97,"$31,928.56",
2021-11-02 23:00,"$1,097.52",28.97,"$31,793.30",
2021-11-02 22:00,"$1,099.08",28.97,"$31,838.65",
2021-11-02 21:00,"$1,094.00",28.97,"$31,691.35",
2021-11-02 20:00,"$1,092.38",28.97,"$31,644.44",
2021-11-02 19:00,"$1,093.22",28.97,"$31,668.76",
2021-11-02 18:00,"$1,100.39",28.97,"$31,876.64",
2021-11-02 17:00,"$1,100.75",28.97,"$31,886.97",
2021-11-02 16:00,"$1,098.78",28.85,"$31,702.04",
2021-11-02 15:00,"$1,098.13",28.85,"$31,683.37",
2021-11-02 14:00,"$1,101.55",28.85,"$31,782.09",
2021-11-02 13:00,"$1,093.93",28.85,"$31,562.17",
2021-11-02 12:00,"$1,096.62",28.85,"$31,639.95",
2021-11-02 11:00,"$1,093.80",28.85,"$31,558.60",
2021-11-02 10:00,"$1,097.40",28.85,"$31,662.27",
2021-11-02 09:00,"$1,090.78",28.85,"$31,471.21",
2021-11-02 08:00,"$1,090.97",28.85,"$31,476.83",
2021-11-02 07:00,"$1,094.83",28.74,"$31,461.27",
2021-11-02 06:00,"$1,086.95",28.74,"$31,234.73",
2021-11-02 05:00,"$1,083.01",28.74,"$31,121.63",
2021-11-02 04:00,"$1,078.52",28.74,"$30,992.58",
2021-11-02 03:00,"$1,078.45",28.74,"$30,990.47",
2021-11-02 02:00,"$1,073.93",28.74,"$30,860.75",
2021-11-02 01:00,"$1,071.99",28.74,"$30,805.01",
2021-11-02 00:00,"$1,077.34",28.74,"$30,958.69",
2021-11-01 23:00,"$1,080.55",28.62,"$30,925.99",
2021-11-01 22:00,"$1,074.10",28.62,"$30,741.60",
2021-11-01 21:00,"$1,076.21",28.62,"$30,802.04",
2021-11-01 20:00,"$1,077.50",28.62,"$30,838.82",
2021-11-01 19:00,"$1,082.61",28.62,"$30,985.19",
2021-11-01 18:00,"$1,087.30",28.62,"$31,119.22",
2021-11-01 17:00,"$1,089.69",28.62,"$31,187.65",
2021-11-01 16:00,"$1,103.63",28.62,"$31,586.74",
2021-11-01 15:00,"$1,099.17",28.51,"$31,332.54",
2021-11-01 14:00,"$1,099.09",28.51,"$31,330.40",
2021-11-01 13:00,"$1,098.12",28.51,"$31,302.60",
2021-11-01 12:00,"$1,101.37",28.51,"$31,395.42",
2021-11-01 11:00,"$1,101.68",28.51,"$31,404.27",
2021-11-01 10:00,"$1,102.79",28.51,"$31,435.82",
2021-11-01 09:00,"$1,104.10",28.51,"$31,473.05",
2021-11-01 08:00,"$1,099.97",28.51,"$31,355.44",
2021-11-01 07:00,"$1,099.27",28.51,"$31,335.53",
2021-11-01 06:00,"$1,106.52",28.39,"$31,415.37",
2021-11-01 05:00,"$1,097.07",28.39,"$31,147.12",
2021-11-01 04:00,"$1,080.83",28.39,"$30,686.22",
2021-11-01 03:00,"$1,071.80",28.39,"$30,429.67",
2021-11-01 02:00,"$1,071.66",28.39,"$30,425.83",
2021-11-01 01:00,"$1,053.89",28.39,"$29,921.33",
2021-11-01 00:00,"$1,058.68",28.39,"$30,057.15",
2021-10-31 23:00,"$1,058.36",28.39,"$30,048.08",
2021-10-31 22:00,"$1,070.95",28.28,"$30,283.08",
2021-10-31 21:00,"$1,083.96",28.28,"$30,650.99",
2021-10-31 20:00,"$1,082.18",28.28,"$30,600.74",
2021-10-31 19:00,"$1,081.86",28.28,"$30,591.53",
2021-10-31 18:00,"$1,099.05",28.28,"$31,077.73",
2021-10-31 17:00,"$1,114.03",28.28,"$31,501.32",
2021-10-31 16:00,"$1,108.16",28.28,"$31,335.42",
2021-10-31 15:00,"$1,108.32",28.28,"$31,339.85",
2021-10-31 14:00,"$1,106.16",28.16,"$31,152.96",
2021-10-31 13:00,"$1,108.97",28.16,"$31,232.09",
2021-10-31 12:00,"$1,100.69",28.16,"$30,998.97",
2021-10-31 11:00,"$1,087.69",28.16,"$30,632.75",
2021-10-31 10:00,"$1,090.03",28.16,"$30,698.79",
2021-10-31 09:00,"$1,098.68",28.16,"$30,942.35",
2021-10-31 08:00,"$1,109.80",28.16,"$31,255.44",
2021-10-31 07:00,"$1,124.55",28.16,"$31,671.02",
2021-10-31 06:00,"$1,129.64",28.05,"$31,686.54",
2021-10-31 05:00,"$1,128.10",28.05,"$31,643.39",
2021-10-31 04:00,"$1,132.51",28.05,"$31,767.11",
2021-10-31 03:00,"$1,134.88",28.05,"$31,833.56",
2021-10-31 02:00,"$1,128.77",28.05,"$31,662.01",
2021-10-31 01:00,"$1,133.58",28.05,"$31,797.14",
2021-10-31 00:00,"$1,133.03",28.05,"$31,781.53",
2021-10-30 23:00,"$1,128.62",28.05,"$31,657.79",
2021-10-30 22:00,"$1,173.35",28.05,"$32,912.48",
2021-10-30 21:00,"$1,175.84",27.94,"$32,849.85",
2021-10-30 20:00,"$1,180.84",27.94,"$32,989.74",
2021-10-30 19:00,"$1,179.89",27.94,"$32,963.19",
2021-10-30 18:00,"$1,170.02",27.94,"$32,687.50",
2021-10-30 17:00,"$1,173.85",27.94,"$32,794.37",
2021-10-30 16:00,"$1,175.66",27.94,"$32,844.96",
2021-10-30 15:00,"$1,162.80",27.94,"$32,485.62",
2021-10-30 14:00,"$1,161.42",27.94,"$32,447.19",
2021-10-30 13:00,"$1,169.39",27.83,"$32,538.30",
2021-10-30 12:00,"$1,174.37",27.83,"$32,677.10",
2021-10-30 11:00,"$1,176.09",27.83,"$32,724.90",
2021-10-30 10:00,"$1,173.78",27.83,"$32,660.63",
2021-10-30 09:00,"$1,179.75",27.83,"$32,826.62",
2021-10-30 08:00,"$1,193.06",27.83,"$33,197.02",
2021-10-30 07:00,"$1,201.13",27.83,"$33,421.64",
2021-10-30 06:00,"$1,196.65",27.83,"$33,296.99",
2021-10-30 05:00,"$1,200.03",27.71,"$33,256.86",
2021-10-30 04:00,"$1,193.18",27.71,"$33,067.21",
2021-10-30 03:00,"$1,184.30",27.71,"$32,821.10",
2021-10-30 02:00,"$1,192.89",27.71,"$33,059.11",
2021-10-30 01:00,"$1,199.86",27.71,"$33,252.19",
2021-10-30 00:00,"$1,194.63",27.71,"$33,107.30",
2021-10-29 23:00,"$1,187.73",27.71,"$32,916.08",
2021-10-29 22:00,"$1,185.56",27.71,"$32,855.91",
2021-10-29 21:00,"$1,178.61",27.71,"$32,663.37",
2021-10-29 20:00,"$1,159.39",27.60,"$32,001.53",
2021-10-29 19:00,"$1,148.72",27.60,"$31,707.02",
2021-10-29 18:00,"$1,143.66",27.60,"$31,567.37",
2021-10-29 17:00,"$1,134.06",27.60,"$31,302.45",
2021-10-29 16:00,"$1,147.95",27.60,"$31,685.97",
2021-10-29 15:00,"$1,157.88",27.60,"$31,960.04",
2021-10-29 14:00,"$1,147.22",27.60,"$31,665.65",
2021-10-29 13:00,"$1,152.03",27.60,"$31,798.37",
2021-10-29 12:00,"$1,161.74",27.49,"$31,937.42",
2021-10-29 11:00,"$1,165.37",27.49,"$32,037.36",
2021-10-29 10:00,"$1,173.21",27.49,"$32,252.92",
2021-10-29 09:00,"$1,175.29",27.49,"$32,310.09",
2021-10-29 08:00,"$1,174.76",27.49,"$32,295.39",
2021-10-29 07:00,"$1,177.00",27.49,"$32,357.17",
2021-10-29 06:00,"$1,191.53",27.49,"$32,756.51",
2021-10-29 05:00,"$1,196.97",27.49,"$32,906.05",
2021-10-29 04:00,"$1,204.62",27.38,"$32,983.33",
2021-10-29 03:00,"$1,208.23",27.38,"$33,082.29",
2021-10-29 02:00,"$1,193.86",27.38,"$32,688.59",
2021-10-29 01:00,"$1,190.99",27.38,"$32,610.17",
2021-10-29 00:00,"$1,192.51",27.38,"$32,651.61",
2021-10-28 23:00,"$1,194.71",27.38,"$32,711.98",
2021-10-28 22:00,"$1,193.04",27.38,"$32,666.27",
2021-10-28 21:00,"$1,197.49",27.38,"$32,788.01",
2021-10-28 20:00,"$1,201.84",27.27,"$32,775.14",
2021-10-28 19:00,"$1,196.37",27.27,"$32,625.97",
2021-10-28 18:00,"$1,193.45",27.27,"$32,546.30",
2021-10-28 17:00,"$1,185.81",27.27,"$32,337.96",
2021-10-28 16:00,"$1,186.12",27.27,"$32,346.39",
2021-10-28 15:00,"$1,182.71",27.27,"$32,253.48",
2021-10-28 14:00,"$1,183.07",27.27,"$32,263.20",
2021-10-28 13:00,"$1,170.12",27.27,"$31,910.12",
2021-10-28 12:00,"$1,166.49",27.27,"$31,810.99",
2021-10-28 11:00,"$1,164.10",27.16,"$31,618.12",
2021-10-28 10:00,"$1,162.96",27.16,"$31,587.10",
2021-10-28 09:00,"$1,157.00",27.16,"$31,425.17",
2021-10-28 08:00,"$1,146.27",27.16,"$31,133.72",
2021-10-28 07:00,"$1,144.52",27.16,"$31,086.23",
2021-10-28 06:00,"$1,139.69",27.16,"$30,955.11",
2021-10-28 05:00,"$1,128.33",27.16,"$30,646.66",
2021-10-28 04:00,"$1,125.54",27.16,"$30,570.82",
2021-10-28 03:00,"$1,117.19",27.05,"$30,221.71",
2021-10-28 02:00,"$1,115.43",27.05,"$30,173.96",
2021-10-28 01:00,"$1,112.12",27.05,"$30,084.56",
2021-10-28 00:00,"$1,106.00",27.05,"$29,919.11",
2021-10-27 23:00,"$1,097.44",27.05,"$29,687.35",
2021-10-27 22:00,"$1,090.58",27.05,"$29,501.93",
2021-10-27 21:00,"$1,090.34",27.05,"$29,495.41",
2021-10-27 20:00,"$1,083.62",27.05,"$29,313.62",
2021-10-27 19:00,"$1,080.35",26.94,"$29,107.05",
2021-10-27 18:00,"$1,080.48",26.94,"$29,110.44",
2021-10-27 17:00,"$1,076.43",26.94,"$29,001.39",
2021-10-27 16:00,"$1,050.92",26.94,"$28,314.15",
2021-10-27 15:00,"$1,059.16",26.94,"$28,536.03",
2021-10-27 14:00,"$1,055.50",26.94,"$28,437.65",
2021-10-27 13:00,"$1,061.17",26.94,"$28,590.37",
2021-10-27 12:00,"$1,061.86",26.94,"$28,608.97",
2021-10-27 11:00,"$1,067.82",26.94,"$28,769.34",
2021-10-27 10:00,"$1,061.10",26.83,"$28,472.76",
2021-10-27 09:00,"$1,060.31",26.83,"$28,451.59",
2021-10-27 08:00,"$1,083.29",26.83,"$29,068.23",
2021-10-27 07:00,"$1,112.44",26.83,"$29,850.32",
2021-10-27 06:00,"$1,119.43",26.83,"$30,038.03",
2021-10-27 05:00,"$1,118.67",26.83,"$30,017.56",
2021-10-27 04:00,"$1,144.89",26.83,"$30,721.23",
2021-10-27 03:00,"$1,161.66",26.83,"$31,171.16",
2021-10-27 02:00,"$1,168.29",26.73,"$31,222.81",
2021-10-27 01:00,"$1,169.57",26.73,"$31,256.85",
2021-10-27 00:00,"$1,164.65",26.73,"$31,125.51",
2021-10-26 23:00,"$1,161.43",26.73,"$31,039.36",
2021-10-26 22:00,"$1,166.48",26.73,"$31,174.31",
2021-10-26 21:00,"$1,156.77",26.73,"$30,914.78",
2021-10-26 20:00,"$1,131.79",26.73,"$30,247.26",
2021-10-26 19:00,"$1,122.14",26.73,"$29,989.30",
2021-10-26 18:00,"$1,114.48",26.62,"$29,664.16",
2021-10-26 17:00,"$1,113.53",26.62,"$29,639.04",
2021-10-26 16:00,"$1,122.52",26.62,"$29,878.19",
2021-10-26 15:00,"$1,111.25",26.62,"$29,578.42",
2021-10-26 14:00,"$1,082.05",26.62,"$28,801.08",
2021-10-26 13:00,"$1,142.94",26.62,"$30,421.83",
2021-10-26 12:00,"$1,166.40",26.62,"$31,046.22",
2021-10-26 11:00,"$1,176.43",26.62,"$31,313.28",
2021-10-26 10:00,"$1,161.29",26.51,"$30,785.66",
2021-10-26 09:00,"$1,116.67",26.51,"$29,602.79",
2021-10-26 08:00,"$1,127.37",26.51,"$29,886.30",
2021-10-26 07:00,"$1,254.10",26.51,"$33,246.01",
2021-10-26 06:00,"$1,254.37",26.51,"$33,253.08",
2021-10-26 05:00,"$1,260.54",26.51,"$33,416.61",
2021-10-26 04:00,"$1,251.32",26.51,"$33,172.15",
2021-10-26 03:00,"$1,259.89",26.51,"$33,399.36",
2021-10-26 02:00,"$1,264.12",26.51,"$33,511.54",
2021-10-26 01:00,"$1,249.88",26.40,"$33,000.91",
2021-10-26 00:00,"$1,243.26",26.40,"$32,826.13",
2021-10-25 23:00,"$1,242.91",26.40,"$32,816.87",
2021-10-25 22:00,"$1,234.91",26.40,"$32,605.58",
2021-10-25 21:00,"$1,231.56",26.40,"$32,517.31",
2021-10-25 20:00,"$1,217.80",26.40,"$32,153.80",
2021-10-25 19:00,"$1,207.99",26.40,"$31,894.77",
2021-10-25 18:00,"$1,209.36",26.40,"$31,931.11",
2021-10-25 17:00,"$1,210.55",26.30,"$31,833.91",
2021-10-25 16:00,"$1,209.38",26.30,"$31,803.12",
2021-10-25 15:00,"$1,213.17",26.30,"$31,902.73",
2021-10-25 14:00,"$1,202.29",26.30,"$31,616.64",
2021-10-25 13:00,"$1,185.01",26.30,"$31,162.11",
2021-10-25 12:00,"$1,186.63",26.30,"$31,204.81",
2021-10-25 11:00,"$1,191.83",26.30,"$31,341.49",
2021-10-25 10:00,"$1,192.79",26.30,"$31,366.84",
2021-10-25 09:00,"$1,204.11",26.19,"$31,536.98",
2021-10-25 08:00,"$1,207.32",26.19,"$31,620.91",
2021-10-25 07:00,"$1,207.50",26.19,"$31,625.62",
2021-10-25 06:00,"$1,193.78",26.19,"$31,266.18",
2021-10-25 05:00,"$1,165.91",26.19,"$30,536.35",
2021-10-25 04:00,"$1,167.09",26.19,"$30,567.40",
2021-10-25 03:00,"$1,161.09",26.19,"$30,410.05",
2021-10-25 02:00,"$1,156.83",26.19,"$30,298.46",
2021-10-25 01:00,"$1,157.15",26.09,"$30,184.54",
2021-10-25 00:00,"$1,155.09",26.09,"$30,130.96",
2021-10-24 23:00,"$1,154.24",26.09,"$30,108.53",
2021-10-24 22:00,"$1,159.15",26.09,"$30,236.83",
2021-10-24 21:00,"$1,167.67",26.09,"$30,459.05",
2021-10-24 20:00,"$1,168.92",26.09,"$30,491.50",
