time,open,high,low,close,volume
7/25/2021,"$35,405.00","$40,345.00","$35,347.00","$37,244.00",$82.07B
7/24/2021,"$34,306.00","$35,413.00","$33,976.00","$35,413.00",$28.89B
7/23/2021,"$33,647.00","$34,493.00","$33,510.00","$34,284.00",$29.84B
7/22/2021,"$32,328.00","$33,652.00","$32,147.00","$33,652.00",$31.20B
7/21/2021,"$32,175.00","$32,590.00","$31,867.00","$32,335.00",$28.02B
7/20/2021,"$29,829.00","$32,833.00","$29,731.00","$32,143.00",$45.99B
7/19/2021,"$30,857.00","$30,987.00","$29,398.00","$29,823.00",$33.82B
7/18/2021,"$31,809.00","$31,869.00","$30,496.00","$30,892.00",$29.07B
7/17/2021,"$31,565.00","$32,347.00","$31,202.00","$31,822.00",$25.26B
7/16/2021,"$31,428.00","$31,958.00","$31,255.00","$31,551.00",$26.29B
7/15/2021,"$31,907.00","$32,179.00","$31,106.00","$31,436.00",$32.33B
7/14/2021,"$32,850.00","$33,095.00","$31,290.00","$31,919.00",$32.02B
7/13/2021,"$32,754.00","$33,047.00","$31,720.00","$32,791.00",$31.14B
7/12/2021,"$33,112.00","$33,270.00","$32,302.00","$32,788.00",$28.02B
7/11/2021,"$34,260.00","$34,373.00","$32,730.00","$33,088.00",$33.65B
7/10/2021,"$33,536.00","$34,490.00","$33,473.00","$34,256.00",$26.78B
7/9/2021,"$33,824.00","$34,072.00","$33,198.00","$33,531.00",$30.50B
7/8/2021,"$32,880.00","$33,902.00","$32,555.00","$33,799.00",$37.48B
7/7/2021,"$33,878.00","$33,878.00","$32,179.00","$32,877.00",$44.55B
7/6/2021,"$34,232.00","$34,916.00","$33,913.00","$33,913.00",$34.46B
7/5/2021,"$33,725.00","$35,047.00","$33,725.00","$34,282.00",$40.53B
7/4/2021,"$35,281.00","$35,281.00","$33,254.00","$33,725.00",$41.49B
7/3/2021,"$34,682.00","$35,811.00","$34,662.00","$35,297.00",$32.50B
7/2/2021,"$33,805.00","$34,894.00","$33,536.00","$34,673.00",$33.86B
7/1/2021,"$33,522.00","$33,941.00","$32,939.00","$33,788.00",$52.88B
6/30/2021,"$35,051.00","$35,051.00","$32,909.00","$33,546.00",$55.75B
6/29/2021,"$35,922.00","$35,969.00","$34,501.00","$35,056.00",$51.31B
6/28/2021,"$34,521.00","$36,483.00","$34,457.00","$35,957.00",$58.07B
6/27/2021,"$34,727.00","$35,128.00","$34,153.00","$34,507.00",$51.28B
6/26/2021,"$32,323.00","$34,749.00","$32,265.00","$34,715.00",$58.81B
6/25/2021,"$31,610.00","$32,712.00","$30,348.00","$32,325.00",$64.86B
6/24/2021,"$34,650.00","$35,131.00","$31,433.00","$31,622.00",$64.81B
6/23/2021,"$33,707.00","$35,152.00","$32,622.00","$34,660.00",$52.94B
6/22/2021,"$32,571.00","$34,717.00","$32,048.00","$33,703.00",$68.29B
6/21/2021,"$31,664.00","$33,129.00","$29,133.00","$32,527.00",$100.54B
6/20/2021,"$35,608.00","$35,608.00","$31,311.00","$31,641.00",$89.65B
6/19/2021,"$35,541.00","$36,094.00","$33,656.00","$35,610.00",$59.77B
6/18/2021,"$35,863.00","$36,336.00","$34,908.00","$35,548.00",$49.47B
6/17/2021,"$38,099.00","$38,099.00","$35,401.00","$35,915.00",$60.34B
6/16/2021,"$38,375.00","$39,472.00","$37,575.00","$38,144.00",$56.35B
6/15/2021,"$40,156.00","$40,309.00","$38,299.00","$38,467.00",$60.53B
6/14/2021,"$40,519.00","$41,088.00","$39,672.00","$40,174.00",$59.64B
6/13/2021,"$39,018.00","$40,931.00","$39,008.00","$40,521.00",$74.52B
6/12/2021,"$35,590.00","$39,157.00","$35,259.00","$39,024.00",$62.38B
6/11/2021,"$37,359.00","$37,359.00","$35,046.00","$35,587.00",$57.32B
6/10/2021,"$36,723.00","$37,391.00","$36,205.00","$37,391.00",$58.51B
6/9/2021,"$37,407.00","$38,159.00","$35,914.00","$36,677.00",$67.10B
6/8/2021,"$33,435.00","$37,394.00","$32,896.00","$37,394.00",$88.81B
6/7/2021,"$33,616.00","$33,937.00","$31,397.00","$33,446.00",$78.17B
6/6/2021,"$35,837.00","$36,420.00","$33,417.00","$33,597.00",$51.52B
6/5/2021,"$35,581.00","$36,399.00","$35,543.00","$35,839.00",$41.98B
6/4/2021,"$36,879.00","$37,594.00","$35,072.00","$35,582.00",$55.02B
6/3/2021,"$39,234.00","$39,234.00","$35,891.00","$36,849.00",$64.03B
6/2/2021,"$37,596.00","$39,400.00","$37,596.00","$39,290.00",$52.29B
6/1/2021,"$36,705.00","$38,040.00","$36,274.00","$37,576.00",$46.01B
5/31/2021,"$37,268.00","$37,794.00","$35,829.00","$36,727.00",$51.74B
5/30/2021,"$35,722.00","$37,447.00","$34,714.00","$37,223.00",$60.25B
5/29/2021,"$34,673.00","$36,387.00","$33,792.00","$35,721.00",$47.21B
5/28/2021,"$35,700.00","$36,961.00","$33,842.00","$34,676.00",$69.31B
5/27/2021,"$38,561.00","$38,561.00","$34,923.00","$35,716.00",$85.23B
5/26/2021,"$39,318.00","$40,025.00","$37,434.00","$38,537.00",$64.52B
5/25/2021,"$38,398.00","$40,637.00","$38,398.00","$39,340.00",$87.88B
5/24/2021,"$38,875.00","$39,585.00","$37,338.00","$38,393.00",$82.18B
5/23/2021,"$34,824.00","$39,691.00","$34,824.00","$38,839.00",$104.01B
5/22/2021,"$37,535.00","$37,891.00","$31,821.00","$34,758.00",$123.20B
5/21/2021,"$37,420.00","$38,547.00","$35,558.00","$37,490.00",$87.22B
5/20/2021,"$40,645.00","$41,781.00","$34,036.00","$37,441.00",$129.89B
5/19/2021,"$36,943.00","$42,183.00","$36,131.00","$40,609.00",$136.42B
5/18/2021,"$42,935.00","$42,935.00","$30,379.00","$36,948.00",$212.89B
5/17/2021,"$43,604.00","$45,406.00","$42,813.00","$42,814.00",$94.52B
5/16/2021,"$46,475.00","$46,475.00","$42,321.00","$43,568.00",$131.53B
5/15/2021,"$46,920.00","$49,397.00","$44,338.00","$46,447.00",$109.00B
5/14/2021,"$49,949.00","$50,078.00","$46,855.00","$46,943.00",$90.58B
5/13/2021,"$49,815.00","$51,282.00","$49,753.00","$49,882.00",$83.20B
5/12/2021,"$49,717.00","$50,997.00","$46,544.00","$49,792.00",$155.06B
5/11/2021,"$56,765.00","$56,765.00","$49,542.00","$49,834.00",$119.76B
5/10/2021,"$55,991.00","$56,935.00","$55,741.00","$56,769.00",$92.79B
5/9/2021,"$58,371.00","$58,690.00","$54,727.00","$56,008.00",$117.33B
5/8/2021,"$59,040.00","$59,040.00","$57,384.00","$58,364.00",$95.41B
5/7/2021,"$57,490.00","$59,050.00","$57,490.00","$59,050.00",$98.00B
5/6/2021,"$56,506.00","$58,100.00","$55,883.00","$57,399.00",$97.72B
5/5/2021,"$57,516.00","$57,832.00","$56,032.00","$56,457.00",$92.58B
5/4/2021,"$53,355.00","$57,649.00","$53,355.00","$57,469.00",$100.72B
5/3/2021,"$57,266.00","$57,266.00","$53,404.00","$53,404.00",$103.28B
5/2/2021,"$56,692.00","$58,565.00","$56,692.00","$57,224.00",$76.46B
5/1/2021,"$57,847.00","$57,847.00","$56,591.00","$56,675.00",$55.52B
4/30/2021,"$57,741.00","$58,254.00","$57,741.00","$57,857.00",$60.72B
4/29/2021,"$53,639.00","$57,847.00","$53,639.00","$57,847.00",$77.69B
4/28/2021,"$54,889.00","$54,889.00","$53,279.00","$53,656.00",$68.86B
4/27/2021,"$55,089.00","$55,942.00","$54,758.00","$54,818.00",$72.23B
4/26/2021,"$54,039.00","$55,293.00","$54,039.00","$55,067.00",$70.32B
4/25/2021,"$49,133.00","$54,090.00","$49,133.00","$53,985.00",$95.90B
4/24/2021,"$50,110.00","$50,424.00","$47,879.00","$49,154.00",$70.66B
4/23/2021,"$51,087.00","$51,087.00","$48,989.00","$50,106.00",$74.43B
4/22/2021,"$51,756.00","$51,928.00","$48,314.00","$51,076.00",$139.09B
4/21/2021,"$53,903.00","$54,781.00","$51,111.00","$51,781.00",$121.46B
4/20/2021,"$56,566.00","$56,566.00","$53,944.00","$53,944.00",$85.14B
4/19/2021,"$55,812.00","$57,095.00","$54,815.00","$56,585.00",$105.72B
4/18/2021,"$56,407.00","$57,122.00","$54,768.00","$55,765.00",$95.84B
4/17/2021,"$60,254.00","$60,254.00","$52,290.00","$56,385.00",$163.55B
4/16/2021,"$61,515.00","$61,825.00","$59,947.00","$60,223.00",$93.87B
4/15/2021,"$63,309.00","$63,309.00","$60,994.00","$61,520.00",$101.84B
4/14/2021,"$63,127.00","$63,566.00","$63,127.00","$63,302.00",$74.25B
4/13/2021,"$63,669.00","$64,322.00","$62,569.00","$63,034.00",$95.39B
4/12/2021,"$59,931.00","$63,648.00","$59,931.00","$63,648.00",$85.10B
4/11/2021,"$60,099.00","$61,138.00","$59,917.00","$59,917.00",$63.63B
4/10/2021,"$59,921.00","$60,465.00","$59,921.00","$60,131.00",$57.90B
4/9/2021,"$58,282.00","$60,741.00","$58,282.00","$59,877.00",$72.04B
4/8/2021,"$58,210.00","$58,690.00","$58,210.00","$58,341.00",$54.09B
4/7/2021,"$56,173.00","$58,162.00","$56,173.00","$58,162.00",$61.18B
4/6/2021,"$58,199.00","$58,199.00","$56,171.00","$56,171.00",$84.80B
4/5/2021,"$59,415.00","$59,415.00","$58,219.00","$58,219.00",$75.68B
4/4/2021,"$58,360.00","$59,286.00","$58,158.00","$59,286.00",$72.19B
4/3/2021,"$57,365.00","$58,356.00","$57,365.00","$58,353.00",$58.78B
4/2/2021,"$59,050.00","$59,050.00","$57,331.00","$57,331.00",$65.04B
4/1/2021,"$58,866.00","$60,379.00","$58,866.00","$59,095.00",$68.00B
3/31/2021,"$58,881.00","$59,373.00","$58,777.00","$58,777.00",$68.49B
3/30/2021,"$58,758.00","$59,323.00","$58,498.00","$58,789.00",$73.81B
3/29/2021,"$57,520.00","$59,143.00","$57,520.00","$58,846.00",$63.47B
3/28/2021,"$55,743.00","$58,107.00","$55,679.00","$57,606.00",$67.91B
3/27/2021,"$55,778.00","$56,144.00","$55,119.00","$55,775.00",$55.25B
3/26/2021,"$54,929.00","$56,222.00","$54,373.00","$55,754.00",$56.18B
3/25/2021,"$51,453.00","$55,046.00","$51,453.00","$55,046.00",$69.96B
3/24/2021,"$52,507.00","$52,943.00","$51,247.00","$51,469.00",$85.17B
3/23/2021,"$54,461.00","$56,011.00","$52,427.00","$52,560.00",$84.90B
3/22/2021,"$54,322.00","$55,630.00","$53,543.00","$54,618.00",$71.16B
3/21/2021,"$57,227.00","$57,358.00","$54,109.00","$54,148.00",$71.57B
3/20/2021,"$58,304.00","$58,493.00","$56,988.00","$57,760.00",$65.47B
3/19/2021,"$58,213.00","$59,254.00","$58,198.00","$58,342.00",$63.20B
3/18/2021,"$57,814.00","$59,028.00","$57,297.00","$58,168.00",$64.32B
3/17/2021,"$58,861.00","$59,312.00","$57,599.00","$57,755.00",$71.34B
3/16/2021,"$56,932.00","$58,795.00","$55,375.00","$58,795.00",$78.39B
3/15/2021,"$55,804.00","$56,962.00","$53,916.00","$56,962.00",$80.35B
3/14/2021,"$59,021.00","$60,223.00","$55,269.00","$55,832.00",$86.09B
3/13/2021,"$60,960.00","$61,003.00","$59,053.00","$59,053.00",$59.79B
3/12/2021,"$56,882.00","$61,294.00","$56,882.00","$61,294.00",$78.35B
3/11/2021,"$57,814.00","$57,814.00","$55,742.00","$57,377.00",$76.80B
3/10/2021,"$56,130.00","$57,741.00","$55,720.00","$57,741.00",$79.88B
3/9/2021,"$54,871.00","$56,687.00","$53,445.00","$55,856.00",$77.86B
3/8/2021,"$52,254.00","$54,714.00","$52,254.00","$54,714.00",$68.71B
3/7/2021,"$50,936.00","$52,484.00","$50,668.00","$52,484.00",$66.36B
3/6/2021,"$48,907.00","$51,222.00","$48,907.00","$50,934.00",$55.16B
3/5/2021,"$48,776.00","$49,025.00","$47,889.00","$48,884.00",$50.56B
3/4/2021,"$48,446.00","$49,350.00","$46,674.00","$48,827.00",$68.42B
3/3/2021,"$50,391.00","$51,355.00","$48,172.00","$48,564.00",$72.61B
3/2/2021,"$48,563.00","$52,347.00","$48,547.00","$50,460.00",$69.22B
3/1/2021,"$49,625.00","$49,835.00","$47,446.00","$48,578.00",$63.90B
2/28/2021,"$45,255.00","$49,605.00","$45,255.00","$49,605.00",$73.34B
2/27/2021,"$46,232.00","$46,498.00","$43,576.00","$45,239.00",$71.74B
2/26/2021,"$46,396.00","$48,013.00","$45,416.00","$46,237.00",$61.66B
2/25/2021,"$47,241.00","$48,261.00","$44,547.00","$46,475.00",$87.85B
2/24/2021,"$49,804.00","$51,297.00","$47,085.00","$47,367.00",$72.08B
2/23/2021,"$48,946.00","$51,027.00","$47,984.00","$49,805.00",$84.48B
2/22/2021,"$54,155.00","$54,155.00","$45,853.00","$48,990.00",$133.84B
2/21/2021,"$57,480.00","$57,480.00","$48,783.00","$54,138.00",$119.77B
2/20/2021,"$56,041.00","$57,811.00","$56,041.00","$57,484.00",$73.15B
2/19/2021,"$55,912.00","$56,855.00","$54,471.00","$56,005.00",$85.70B
2/18/2021,"$51,646.00","$57,357.00","$51,646.00","$55,892.00",$84.10B
2/17/2021,"$52,159.00","$52,275.00","$51,594.00","$51,594.00",$68.16B
2/16/2021,"$49,208.00","$52,285.00","$49,208.00","$52,189.00",$79.14B
2/15/2021,"$48,008.00","$50,379.00","$47,422.00","$49,255.00",$76.35B
2/14/2021,"$48,722.00","$48,722.00","$46,652.00","$47,971.00",$73.39B
2/13/2021,"$47,270.00","$49,223.00","$47,270.00","$48,704.00",$70.01B
2/12/2021,"$47,398.00","$47,847.00","$46,855.00","$47,247.00",$68.88B
2/11/2021,"$48,009.00","$48,647.00","$47,119.00","$47,422.00",$74.67B
2/10/2021,"$44,889.00","$48,171.00","$44,726.00","$47,991.00",$78.61B
2/9/2021,"$46,498.00","$46,510.00","$44,899.00","$44,899.00",$82.49B
2/8/2021,"$46,315.00","$47,715.00","$45,968.00","$46,449.00",$92.85B
2/7/2021,"$38,907.00","$46,348.00","$38,907.00","$46,348.00",$102.16B
2/6/2021,"$39,281.00","$39,533.00","$37,938.00","$38,912.00",$64.58B
2/5/2021,"$38,328.00","$40,338.00","$38,328.00","$39,285.00",$69.55B
2/4/2021,"$36,958.00","$38,254.00","$36,958.00","$38,254.00",$56.56B
2/3/2021,"$37,586.00","$38,408.00","$36,405.00","$36,996.00",$63.12B
2/2/2021,"$35,458.00","$37,560.00","$35,458.00","$37,560.00",$59.90B
2/1/2021,"$33,534.00","$35,809.00","$33,534.00","$35,474.00",$57.91B
1/31/2021,"$33,116.00","$34,550.00","$32,766.00","$33,534.00",$57.73B
1/30/2021,"$34,242.00","$34,242.00","$32,387.00","$33,107.00",$50.29B
1/29/2021,"$34,342.00","$34,841.00","$33,107.00","$34,250.00",$63.16B
1/28/2021,"$33,386.00","$37,957.00","$32,564.00","$34,279.00",$110.41B
1/27/2021,"$30,436.00","$33,535.00","$30,271.00","$33,370.00",$62.03B
1/26/2021,"$32,484.00","$32,484.00","$29,482.00","$30,463.00",$59.11B
1/25/2021,"$32,325.00","$32,880.00","$31,226.00","$32,453.00",$55.65B
1/24/2021,"$32,296.00","$34,096.00","$32,050.00","$32,336.00",$57.87B
1/23/2021,"$32,092.00","$32,920.00","$31,830.00","$32,299.00",$47.70B
1/22/2021,"$32,970.00","$33,280.00","$31,668.00","$32,099.00",$48.93B
1/21/2021,"$30,885.00","$33,708.00","$29,312.00","$33,000.00",$77.90B
1/20/2021,"$35,469.00","$35,469.00","$30,166.00","$30,860.00",$75.05B
1/19/2021,"$35,952.00","$36,313.00","$33,915.00","$35,449.00",$66.33B
1/18/2021,"$36,644.00","$37,381.00","$35,931.00","$35,931.00",$61.29B
1/17/2021,"$35,837.00","$37,341.00","$35,101.00","$36,640.00",$55.36B
1/16/2021,"$36,050.00","$36,730.00","$34,160.00","$35,850.00",$59.34B
1/15/2021,"$36,763.00","$37,713.00","$35,749.00","$36,054.00",$63.62B
1/14/2021,"$39,096.00","$39,488.00","$34,793.00","$36,831.00",$75.12B
1/13/2021,"$37,315.00","$39,970.00","$36,976.00","$39,080.00",$68.77B
1/12/2021,"$34,084.00","$37,685.00","$32,602.00","$37,317.00",$77.90B
1/11/2021,"$35,349.00","$36,414.00","$32,603.00","$34,046.00",$83.08B
1/10/2021,"$38,161.00","$38,161.00","$30,742.00","$35,447.00",$138.67B
1/9/2021,"$40,155.00","$40,938.00","$35,450.00","$38,143.00",$87.77B
1/8/2021,"$40,647.00","$41,231.00","$39,342.00","$40,171.00",$65.78B
1/7/2021,"$39,478.00","$41,811.00","$37,029.00","$40,672.00",$98.07B
1/6/2021,"$36,798.00","$40,160.00","$36,556.00","$39,525.00",$94.60B
1/5/2021,"$34,004.00","$36,768.00","$33,840.00","$36,768.00",$82.45B
1/4/2021,"$32,001.00","$34,070.00","$30,565.00","$33,948.00",$74.67B
1/3/2021,"$32,877.00","$33,063.00","$28,988.00","$32,012.00",$89.36B
1/2/2021,"$32,086.00","$34,250.00","$32,086.00","$32,820.00",$77.52B
1/1/2021,"$29,385.00","$33,091.00","$29,059.00","$32,119.00",$67.20B
12/31/2020,"$28,944.00","$29,573.00","$28,738.00","$29,389.00",$39.37B
12/30/2020,"$28,859.00","$29,295.00","$28,022.00","$28,969.00",$47.90B
12/29/2020,"$27,343.00","$28,860.00","$27,343.00","$28,832.00",$51.31B
12/28/2020,"$27,051.00","$27,317.00","$26,015.00","$27,317.00",$43.80B
12/27/2020,"$26,283.00","$27,323.00","$26,283.00","$27,033.00",$48.98B
12/26/2020,"$26,460.00","$28,120.00","$26,091.00","$26,289.00",$65.61B
12/25/2020,"$24,698.00","$26,668.00","$24,698.00","$26,432.00",$48.95B
12/24/2020,"$23,719.00","$24,724.00","$23,487.00","$24,687.00",$41.53B
12/23/2020,"$23,251.00","$23,759.00","$22,878.00","$23,701.00",$41.12B
12/22/2020,"$23,795.00","$23,938.00","$22,786.00","$23,254.00",$51.06B
12/21/2020,"$22,758.00","$23,818.00","$22,515.00","$23,816.00",$44.20B
12/20/2020,"$23,477.00","$23,988.00","$22,021.00","$22,752.00",$45.87B
12/19/2020,"$23,827.00","$24,181.00","$23,161.00","$23,492.00",$38.53B
12/18/2020,"$23,119.00","$24,065.00","$22,881.00","$23,830.00",$38.81B
12/17/2020,"$22,821.00","$23,283.00","$22,442.00","$23,106.00",$41.00B
12/16/2020,"$21,311.00","$23,632.00","$21,306.00","$22,783.00",$67.78B
12/15/2020,"$19,454.00","$21,481.00","$19,396.00","$21,310.00",$44.91B
12/14/2020,"$19,269.00","$19,560.00","$19,113.00","$19,442.00",$27.00B
12/13/2020,"$19,171.00","$19,315.00","$19,045.00","$19,265.00",$23.37B
12/12/2020,"$18,805.00","$19,385.00","$18,761.00","$19,166.00",$24.82B
12/11/2020,"$18,054.00","$18,924.00","$18,054.00","$18,811.00",$22.81B
12/10/2020,"$18,255.00","$18,276.00","$17,618.00","$18,053.00",$28.33B
12/9/2020,"$18,541.00","$18,541.00","$17,932.00","$18,238.00",$25.86B
12/8/2020,"$18,348.00","$18,658.00","$17,764.00","$18,558.00",$32.74B
12/7/2020,"$19,184.00","$19,202.00","$18,235.00","$18,347.00",$28.81B
12/6/2020,"$19,366.00","$19,403.00","$18,945.00","$19,184.00",$23.41B
12/5/2020,"$19,165.00","$19,405.00","$18,940.00","$19,368.00",$22.64B
12/4/2020,"$18,691.00","$19,188.00","$18,651.00","$19,165.00",$23.96B
12/3/2020,"$19,445.00","$19,445.00","$18,600.00","$18,683.00",$28.72B
12/2/2020,"$19,205.00","$19,568.00","$18,958.00","$19,423.00",$27.30B
12/1/2020,"$18,828.00","$19,311.00","$18,404.00","$19,191.00",$32.15B
11/30/2020,"$19,672.00","$19,764.00","$18,188.00","$18,780.00",$43.37B
11/29/2020,"$18,214.00","$19,797.00","$18,214.00","$19,682.00",$40.79B
11/28/2020,"$17,738.00","$18,366.00","$17,683.00","$18,222.00",$24.87B
11/27/2020,"$17,142.00","$17,851.00","$16,970.00","$17,739.00",$26.34B
11/26/2020,"$17,165.00","$17,437.00","$16,466.00","$17,121.00",$33.77B
11/25/2020,"$18,727.00","$18,767.00","$16,313.00","$17,167.00",$55.73B
11/24/2020,"$19,163.00","$19,276.00","$18,537.00","$18,696.00",$37.88B
11/23/2020,"$18,386.00","$19,192.00","$18,311.00","$19,162.00",$47.04B
11/22/2020,"$18,416.00","$18,741.00","$18,347.00","$18,418.00",$36.54B
11/21/2020,"$18,669.00","$18,669.00","$17,802.00","$18,409.00",$35.52B
11/20/2020,"$18,662.00","$18,890.00","$18,556.00","$18,672.00",$33.64B
11/19/2020,"$17,841.00","$18,763.00","$17,841.00","$18,669.00",$32.47B
11/18/2020,"$17,795.00","$18,130.00","$17,397.00","$17,829.00",$33.54B
11/17/2020,"$17,657.00","$18,401.00","$17,277.00","$17,793.00",$45.85B
11/16/2020,"$16,725.00","$17,807.00","$16,668.00","$17,660.00",$36.59B
11/15/2020,"$15,980.00","$16,830.00","$15,951.00","$16,715.00",$27.40B
11/14/2020,"$16,072.00","$16,106.00","$15,820.00","$15,971.00",$20.23B
11/13/2020,"$16,312.00","$16,312.00","$15,738.00","$16,073.00",$23.47B
11/12/2020,"$16,295.00","$16,456.00","$16,046.00","$16,310.00",$26.98B
11/11/2020,"$15,708.00","$16,285.00","$15,511.00","$16,285.00",$31.07B
11/10/2020,"$15,315.00","$15,886.00","$15,315.00","$15,683.00",$24.85B
11/9/2020,"$15,328.00","$15,466.00","$15,159.00","$15,323.00",$23.81B
11/8/2020,"$15,479.00","$15,782.00","$14,861.00","$15,317.00",$30.12B
11/7/2020,"$14,862.00","$15,603.00","$14,784.00","$15,463.00",$24.98B
11/6/2020,"$15,584.00","$15,630.00","$14,456.00","$14,848.00",$28.82B
11/5/2020,"$15,572.00","$15,925.00","$15,331.00","$15,581.00",$37.75B
11/4/2020,"$14,159.00","$15,624.00","$14,159.00","$15,556.00",$37.85B
11/3/2020,"$14,019.00","$14,247.00","$13,635.00","$14,159.00",$25.29B
11/2/2020,"$13,557.00","$13,991.00","$13,339.00","$13,990.00",$22.51B
11/1/2020,"$13,763.00","$13,763.00","$13,258.00","$13,564.00",$21.96B
10/31/2020,"$13,788.00","$13,869.00","$13,675.00","$13,762.00",$18.65B
10/30/2020,"$13,571.00","$14,052.00","$13,457.00","$13,796.00",$21.91B
10/29/2020,"$13,460.00","$13,642.00","$13,177.00","$13,575.00",$25.94B
10/28/2020,"$13,276.00","$13,608.00","$13,018.00","$13,474.00",$22.40B
10/27/2020,"$13,651.00","$13,819.00","$12,960.00","$13,294.00",$26.50B
10/26/2020,"$13,068.00","$13,757.00","$13,068.00","$13,662.00",$24.68B
10/25/2020,"$13,036.00","$13,199.00","$12,838.00","$13,077.00",$21.06B
10/24/2020,"$13,114.00","$13,300.00","$12,903.00","$13,035.00",$18.56B
10/23/2020,"$12,929.00","$13,145.00","$12,908.00","$13,115.00",$17.76B
10/22/2020,"$12,972.00","$13,003.00","$12,753.00","$12,923.00",$20.67B
10/21/2020,"$12,795.00","$14,400.00","$12,795.00","$12,988.00",$25.54B
10/20/2020,"$11,928.00","$13,148.00","$11,928.00","$12,790.00",$32.62B
10/19/2020,"$11,762.00","$11,947.00","$11,724.00","$11,918.00",$23.01B
10/18/2020,"$11,515.00","$11,784.00","$11,453.00","$11,750.00",$17.27B
10/17/2020,"$11,372.00","$11,514.00","$11,372.00","$11,514.00",$13.51B
10/16/2020,"$11,332.00","$11,400.00","$11,295.00","$11,370.00",$14.07B
10/15/2020,"$11,509.00","$11,509.00","$11,230.00","$11,330.00",$20.02B
10/14/2020,"$11,430.00","$11,589.00","$11,309.00","$11,517.00",$19.44B
10/13/2020,"$11,431.00","$11,520.00","$11,323.00","$11,428.00",$19.75B
10/12/2020,"$11,540.00","$11,552.00","$11,360.00","$11,444.00",$19.85B
10/11/2020,"$11,377.00","$11,683.00","$11,289.00","$11,542.00",$20.47B
10/10/2020,"$11,305.00","$11,428.00","$11,305.00","$11,382.00",$14.55B
10/9/2020,"$11,070.00","$11,449.00","$11,070.00","$11,305.00",$18.28B
10/8/2020,"$10,935.00","$11,086.00","$10,905.00","$11,053.00",$18.09B
10/7/2020,"$10,677.00","$10,948.00","$10,609.00","$10,937.00",$18.89B
10/6/2020,"$10,610.00","$10,672.00","$10,605.00","$10,672.00",$15.38B
10/5/2020,"$10,804.00","$10,804.00","$10,567.00","$10,622.00",$17.45B
10/4/2020,"$10,678.00","$10,791.00","$10,650.00","$10,791.00",$15.39B
10/3/2020,"$10,569.00","$10,691.00","$10,569.00","$10,687.00",$13.60B
10/2/2020,"$10,592.00","$10,592.00","$10,565.00","$10,568.00",$13.37B
10/1/2020,"$10,639.00","$10,645.00","$10,457.00","$10,592.00",$20.36B
9/30/2020,"$10,791.00","$10,873.00","$10,505.00","$10,638.00",$19.46B
9/29/2020,"$10,848.00","$10,848.00","$10,729.00","$10,785.00",$16.72B
9/28/2020,"$10,712.00","$10,853.00","$10,704.00","$10,840.00",$17.12B
9/27/2020,"$10,789.00","$10,895.00","$10,678.00","$10,710.00",$19.12B
9/26/2020,"$10,745.00","$10,792.00","$10,675.00","$10,792.00",$16.07B
9/25/2020,"$10,702.00","$10,796.00","$10,702.00","$10,745.00",$15.04B
9/24/2020,"$10,743.00","$10,761.00","$10,665.00","$10,715.00",$18.32B
9/23/2020,"$10,256.00","$10,761.00","$10,256.00","$10,733.00",$20.59B
9/22/2020,"$10,535.00","$10,535.00","$10,196.00","$10,262.00",$18.71B
9/21/2020,"$10,431.00","$10,564.00","$10,431.00","$10,547.00",$19.33B
9/20/2020,"$10,929.00","$10,929.00","$10,381.00","$10,446.00",$24.45B
9/19/2020,"$11,088.00","$11,088.00","$10,828.00","$10,922.00",$21.31B
9/18/2020,"$10,946.00","$11,108.00","$10,946.00","$11,089.00",$19.20B
9/17/2020,"$10,947.00","$10,979.00","$10,930.00","$10,949.00",$21.96B
9/16/2020,"$10,969.00","$10,992.00","$10,945.00","$10,945.00",$26.16B
